Product Number,Manufacturer,,Machine Type:,Machine Subcategory:,,Machine Title:,Machine Code:,,,,Listing Description:,,,,,Max Cut Size:,,Feature 1:,Feature 2:,Standard Features:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Bomar,,Bandsaws,Automatic Horizontal Bandsaw,Bomar Proline 520.450 ANC,Bomar Proline 520.450 ANC,Proline 520.450 ANC,Bomar Proline 520.450 ANC, ,"Bomar Proline 520.450 ANC, Bomar Proline 520.450 ANC, Bomar Proline 520.450 ANC, Bomar Proline 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520.450 ANC, 520 450 ANC, 520 450 ANC, 520 450 ANC, 520 450 ANC, 520 450 ANC, 520.-450-ANC, 520.-450-ANC, 520.-450-ANC, 520.-450-ANC",   Automatic horizontal twin-column bandsaw ideal for the cutting of section material,   Automatic horizontal twin-column bandsaw ideal for the cutting of section material,,,"The Bomar Proline 520.450 ANC is an automatic horizontal twin-column bandsaw ideal for the cutting of section material. The shift length is 600 mm, with a total shift up to 9999 mm. This machine features a steplessly variable blade speed of 20~120m/min.",450,0,Hydraulic down feed,Feed length of 600mm,"<ul><li>Shift length 600 mm, total shift up to 9999 mm</li><li>Divided main clamping device for short residual lengths and an ideal material clamping</li><li>Cylinder with hydraulic lift for feeding and the main clamping device</li><li>Continuous increasing band speed by the frequency converter from 20 as to 120 m/min</li><li>Automatic regulation of the sawing pressure, for the material form and quality to be adjusted</li><li>Metal chip brush, synchronous driven with the bandsaw blade</li><li>Visual dialog management system with great display and membrane switch</li><li>Free placeable console with all service elements on the saw&#39;s front</li></ul>",,"<p>The main clamping device jigs forward and behind the band-saw blade. Chucking jaws are provided with hardened ribbon inlays enabling a rest length 70 mm.</p><p>The accurate guide with hard metallic plates and the own shift of saw-blade provide precise sawing results.</p><p>The Proline saws are equipped with the operating variant Visual Dialog enabling to tender the machine by holding a dialog with clear information in form of clear text.</p><p>A metal chips brush with a synchronous driven running according to the bandspeed provides an ideal cleaning effect.</p><p>A great sized chucking cylinder on the main clamping device and shift vice provide sufficient chucking power, a riffled clamping surface a good clamping again.</p><p>The Proline saws are serial equipped with a carrying slipway with draining mesh screen.</p>","<p>The Proline series sawing machine are serial equipped with the ADFR system.</p><p>The ADFR automatic system regulates the interplay of the cutting pressure of kerf feeding in real time. The actual load of the band-saw blade is sensor scanned and the kerf feeding regulated according to the material form. By more sized material cross sections is the kerf channel made longer and the loading of the band-saw blade is increasing. If the kerf feed doesn&#39;t adapt in these sections automatically, it happens drastically to reduce the stop-time/running life of the band-saw blade or the sawing time is slowing down through lesser feeding.</p>",Y,,,,,Y,Y,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,39,30/07/2019 13:04,06/11/2018 17:55,N,N,N,N,N,N,N,N,Y
503,Metlsaw,,Bandsaws,Automatic Vertical Bandsaw,metlsaw-circle-cutting-saw,Metlsaw Circle Cutting Saw,Circle Cutting Saw,Metlsaw Circle Cutting Saw, ,"Metlsaw Circle Cutting Saw, Metlsaw Circle Cutting Saw, Metlsaw Circle Cutting Saw, Metlsaw Circle Cutting Saw, Circle Cutting Saw, Circle Cutting Saw, Circle Cutting Saw, Circle Cutting Saw, Circle Cutting Saw, Circle Cutting Saw",  ,  ,,,"This saw will cut your production time by 70% compared to other circle cutting methods.  The saw is automated so that it does not require an operator once the sawing starts.  Can deliver circles up to 300mm thick, to very tight tolerances starts.  ",0,0,,,,,<ul><li>Utilizes a vertical bandsaw with&nbsp;automatic turntable</li><li>Fully automatic metal cutting saw system</li><li>13mm to 300mm&nbsp;thick material</li><li>High production sawing rates</li><li>Precision tolerances to +/- 0.075mm&nbsp;(For O.D. Circles)</li><li>Drop down hydraulic turntable</li><li>Material handling options for loading and unloading</li><li>Eliminates scribing</li><li>Fully automatic circle cutting</li></ul>,,,,Y,,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,12,06/12/2018 11:33,06/12/2018 11:33,N,N,N,N,N,N,N,N,Y
445,Karmetal,NULL,Bandsaws,,Karmetal  KMT 350 OSA PLC,Karmetal KMT 350 OSA PLC,KMT 350 OSA PLC,,NULL,NULL,NULL,NULL,,NULL,Automatic Roller Feed Bandsaw,350,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>NC programmable control</li>
	<li>Hydraulic vice</li>
	<li>Variable blade speed 22~100m/min</li>
	<li>Powered swarf conveyor</li>
	<li>Rotary encoder for material component length</li>
	<li>Hydromechanical blade tension</li>
	<li>1.8 mtr conveyor with adjustable rollers</li>
</ul>
",,N,N,Y,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,51,05/07/2018 16:37,NULL,N,N,N,N,N,N,N,N,Y
446,Karmetal,NULL,Bandsaws,,Karmetal KMT 350 KSA,Karmetal KMT 350 KSA,KMT 350 KSA,,NULL,NULL,NULL,NULL,,NULL,Semi-Automatic bandsaw designed for straight cutting sections and solid materials,350,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Heavy duty construction</li>
	<li>Robust, simple to use controls</li>
	<li>Powerful 4.0kW drive motor</li>
	<li>Steplessly variable blade speed 25~90m/min</li>
	<li>Hydraulic vice</li>
	<li>Precise, adjustable hydraulic regulation of the bow descent</li>
	<li>Hydromechanical blade tension</li>
	<li>Material roller conveyor</li>
</ul>
",,Y,N,Y,Y,N,Y,Y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,70,05/07/2018 15:30,NULL,N,N,N,N,N,N,N,N,Y
447,Karmetal,,Bandsaws,,Karmetal KMT 300 ODG PLC,Karmetal KMT 300 ODG PLC,KMT 300 ODG PLC,,,, Karmetal KMT 300 ODG PLC, Karmetal KMT 300 ODG PLC,,,Roller Feed Automatic Bandsaw with Single Way Mitre,300,0,,,,,<ul><li>One way mitre</li><li>Hydraulic vice</li><li>Variable vice pressure</li><li>Variable blade speed 25~90m/min</li><li>Laser illumination of cutting line</li><li>Adjustable manual top roller</li><li>PLC Control</li><li>Powered swarf conveyor</li><li>Rotary encoder for material component length</li><li>Hydromechanical band tension</li><li>Material support conveyor with adjustable vertical rollers</li></ul>,,Y,,Y,Y,,,,NULL,<iframe width=,,,,,NULL,NULL,N,N,N,N,Y,NULL,Y,45,05/07/2018 16:24,NULL,N,N,N,N,N,N,N,N,Y
450,Karmetal,NULL,Bandsaws,,Karmetal KMT 300 WOS PLC,Karmetal KMT 300 WOS PLC,KMT 300 WOS PLC,,NULL,NULL,NULL,NULL,,NULL,Automatic Vice Feed Bandsaw,340,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Heavy duty construction</li>
	<li>Robust, simple to use controls</li>
	<li>Powerful 2.2kW drive motor</li>
	<li>Steplessly variable blade speed 22~100m/min</li>
	<li>Split hydraulic vice, on either side of cut</li>
	<li>1 metre, incremental material vice feed</li>
	<li>Vice pressure reduction</li>
	<li>PLC control unit, programmable controls</li>
	<li>Hydraulic blade tension</li>
	<li>Hydraulic top&nbsp;clamp</li>
	<li>Powered swarf conveyor</li>
	<li>Powered swarf brush</li>
	<li>1.5 mtr conveyor with adjustable vertical rollers</li>
</ul>
",,N,N,Y,Y,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,44,07/02/2018 10:36,NULL,N,N,N,N,N,N,N,N,Y
451,Karmetal,,Bandsaws,,Karmetal KMT 340 WOS PLC,Karmetal KMT 340 WOS PLC,KMT 340 WOS PLC,,,, Karmetal KMT 340 WOS PLC, Karmetal KMT 340 WOS PLC,,,Automatic Vice Feed Bandsaw,340,0,,,,,"<ul><li>Heavy duty construction</li><li>Robust, simple to use controls</li><li>Powerful 4.0kW drive motor</li><li>Inverter controlled blade speed 25~100m/min</li><li>PLC Control Unit</li><li>Hydraulic Band Tension&nbsp;</li><li>Adjustable hydraulic regulation of bow descent rate&nbsp;</li><li>Material specification compensation valve</li><li>Full stroke hydraulic vice</li><li>400mm material stroke</li><li>Hydraulic Top Clamp&nbsp;</li><li>Swarf Conveyor</li><li>Powered Swarf Brush</li><li>Vice Pressure Reduction</li><li>1.5mtr Conveyor, Adjustable Vertical Rollers</li></ul>",,,,,,,,,NULL,<iframe width=,,,,,NULL,NULL,N,N,N,N,Y,NULL,Y,43,05/07/2018 17:01,NULL,N,N,N,N,N,N,N,N,Y
453,Karmetal,,Bandsaws,Automatic Horizontal Bandsaw,Karmetal KMT 350 ODG PLC,Karmetal KMT 350 ODG PLC,KMT 350 ODG PLC,Karmetal KMT 350 ODG PLC Automatic Horizontal Bandsaw,  ,"Karmetal KMT 350 ODG PLC, Karmetal KMT 350 ODG PLC, Karmetal KMT 350 ODG PLC, Karmetal KMT 350 ODG PLC, KMT 350 ODG PLC, KMT 350 ODG PLC, KMT 350 ODG PLC, KMT 350 ODG PLC, KMT 350 ODG PLC, KMT 350 ODG PLC, KMT 350 ODG PLC, KMT350 ODG PLC, KMT350 ODG PLC, KMT350 ODG PLC, KMT-350 ODG PLC, KMT-350 ODG PLC, KMT-350 ODG PLC, KMT 350-ODG PLC, KMT 350-ODG PLC, KMT 350-ODG PLC"," Roller Feed Automatic Bandsaw with One-Way Mitre. Vice Pressure Reduction, Touch Screen Controls and Roller Stand as Standard."," Roller Feed Automatic Bandsaw with One-Way Mitre. Vice Pressure Reduction, Touch Screen Controls and Roller Stand as Standard.",,,Roller Feed Automatic Bandsaw with Single Way Mitre,350,0,,,,,<ul><li>One way mitre</li><li>Hydraulic vice</li><li>Variable vice pressure</li><li>Variable blade speed 25~90m/min</li><li>Laser illumination of cutting line</li><li>Adjustable manual top roller</li><li>PLC Control</li><li>Rotary encoder for material component length</li><li>Hydromechanical band tension</li><li>Material support conveyor with adjustable vertical rollers</li></ul>,,,,Y,Y,,,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,9,30/07/2019 13:00,05/12/2018 11:28,N,N,N,N,N,N,N,N,Y
454,Prosaw,NULL,Circular Saws,,Prosaw FHC-315D,Prosaw FHC-315D,FHC-315D,,NULL,NULL,NULL,NULL,,NULL,"Compact, heavy duty, pull down circular saw",90,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Very heavy duty</li>
	<li>Heavy duty gearbox</li>
	<li>Robust, clevis hinged pivot</li>
	<li>Low voltage start/stop switch within the pull down hand grip</li>
	<li>Counterbalance spring</li>
	<li>Easy, positive 45deg mitre left and right</li>
	<li>Double split vice to grip material on both sides of the material</li>
	<li>Self centring of vice optimises cutting position</li>
	<li>2 Speed main motor</li>
	<li>Adjustable bar stop 500mm</li>
	<li>Large base for ultra stability.</li>
	<li>Electric coolant pump</li>
	<li>Comprehensive safety specification</li>
</ul>
",,N,N,N,,N,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,45,02/11/2018 16:47,NULL,N,N,N,N,N,N,N,Y,N
455,Waytrain,,Bandsaws,Manual Horizontal Bandsaw,Waytrain UE916A,Waytrain UE916A,UE916A,Waytrain UE916A Manual Horizontal Bandsaws,  ,"Waytrain UE916A, Waytrain UE916A, Waytrain UE916A, Waytrain UE916A, Waytrain UE916A, Waytrain UE916A, UE916A, UE916A, UE916A, UE916A, UE916A, UE916A, UE916A, UE916A, UE916A, UE916A, UE-916A, UE-916A, UE-916A, UE-916A, UE-916A, UE-916A, UE-916-A, UE-916-A, UE-916-A, UE-916-A, UE 916A, UE 916A, UE 916A, UE 916 A, UE 916 A, UE 916 A, UE 916 A", Easy to use manual bandsaw. 4 fixed blade speeds and controllable downfeed., Easy to use manual bandsaw. 4 fixed blade speeds and controllable downfeed.,,,Heavy duty horizontal bandsaw with mitre cutting.,225,0,,,,,<ul><li>Cuts a wide range of solids and sections&nbsp;from mild steel to stainless.</li><li>Cast guide arms with roller bearings&nbsp;and carbide pads for quick&nbsp;accurate cutting.</li><li>Quick action vice for easy change of material size</li><li>4 blade speeds via a 4 step pulley.</li><li>Variable downfeed control.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,N,N,N,Y,NULL,Y,7,30/07/2019 12:55,06/12/2018 14:50,N,N,N,N,N,N,N,N,Y
457,Waytrain,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Waytrain UE330SSAV,Waytrain UE330SSAV,UE330SSAV,,,, , ,,,Semi-automatic bandsaw with variable blade speed.,330,0,,,,,<ul><li>Swiveling head</li><li>Variable blade speed</li><li>Hydraulic vise</li><li>Swiveling control box</li><li>Variable downfeed control.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,N,N,N,Y,NULL,Y,9,12/11/2018 15:53,05/11/2018 13:18,N,N,N,N,N,N,N,N,Y
458,Waytrain,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Waytrain UE331DSAE,Waytrain UE331DSAE,UE331DSAE,Waytrain UE331DSAE Semi-Automatic Horizontal Bandsaws,  ,"Waytrain UE331DSAE, Waytrain UE331DSAE, Waytrain UE331DSAE, Waytrain UE331DSAE, Waytrain UE331DSAE, UE331DSAE, UE331DSAE, UE331DSAE, UE331DSAE, UE331DSAE, UE331DSAE, UE331DSAE, UE331DSAE, UE-331DSAE, UE-331DSAE, UE-331DSAE, UE-331DSAE, UE-331DSAE, UE-331-DSAE, UE-331-DSAE, UE-331-DSAE, UE 331DSAE, UE 331DSAE, UE 331DSAE, UE 331 DSAE, UE 331 DSAE, UE 331 DSAE"," Semi-Automatic bandsaw with two way mitre up to 60 degrees. Variable blade speed, Hydraulic Vices and Powered Bow raise all as standard."," Semi-Automatic bandsaw with two way mitre up to 60 degrees. Variable blade speed, Hydraulic Vices and Powered Bow raise all as standard.",,,Semi-automatic bandsaw with dual mitre cutting,331,0,,,,,<ul><li>Dual mitre cutting-Right/Left (60&deg;)</li><li>Blade tension gauge.</li><li>Vice pressure regulator.</li><li>Push button style control panel..</li><li>Variable downfeed control.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,4,02/01/2020 17:48,06/12/2018 14:56,N,N,N,N,N,N,N,N,Y
459,Waytrain,NULL,Bandsaws,,Waytrain LH300AE,Waytrain LH300AE,LH300AE,,NULL,NULL,NULL,NULL,,NULL,This Waytrain machine is a twin column automatic bundle cutting bandsaw,300,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Automatic series</li>
	<li>Vice feeding material by linear guide.</li>
	<li>Mechanical variable speed device / Blade speed show in screen.</li>
	<li>7&quot; big screen is easy to touch and operate.</li>
	<li>Rotary encoder calculates length accurately.</li>
	<li>Variable downfeed control.</li>
	<li>Hydraulic blade tension device.</li>
	<li>Feeding floating vice.</li>
	<li>Hydraulic motor: 1HP</li>
	<li>Coolant motor:&nbsp;1/6 HP</li>
</ul>
",,N,N,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,11,02/11/2018 16:45,NULL,N,N,N,N,N,N,N,N,Y
460,Waytrain,,Bandsaws,Automatic Horizontal Bandsaw,Waytrain WH300HA,Waytrain WH300HA,WH300HA,Waytrain WH300HA Automatic Horizontal Bandsaws,  ,"Waytrain WH300HA, Waytrain WH300HA, Waytrain WH300HA, Waytrain WH300HA, Waytrain WH300HA, WH300HA, WH300HA, WH300HA, WH300HA, WH300HA, WH300HA, WH300HA, WH300HA, WH300HA, WH-300HA, WH-300HA, WH-300HA, WH-300HA, WH-300HA, WH-300-HA, WH-300-HA, WH-300-HA, WH 300HA, WH 300HA, WH 300HA, WH 300HA, WH 300 HA, WH 300 HA, WH 300 HA",   A high specification double column automatic bandsaw with many standard features often optional extras on others of its type.,   A high specification double column automatic bandsaw with many standard features often optional extras on others of its type.,,,This Waytrain machine is a twin column fully automatic bundle cutting bandsaw,300,0,NC Controls,Powered Swarf Conveyor,,,<ul><li>Automatic series</li><li>Colorful touch screen.</li><li>Rotary encoder measure feeding length.</li><li>Hydraulic blade tension device.</li><li>Motor inverter controls blade speed.</li><li>Automatic chip conveyor.</li><li>Hydraulic motor:&nbsp;1 HP (0.75 KW)</li><li>Coolant motor:&nbsp;1/6 HP (0.125 KW)</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,Y,Y,,Y,NULL,N,10,30/07/2019 13:00,06/12/2018 14:58,N,N,N,N,N,N,N,N,Y
461,Waytrain,NULL,Bandsaws,,Waytrain LH300A,Waytrain LH300A,LH300A,,NULL,NULL,NULL,NULL,,NULL,Twin column automatic bundle cutting bandsaw,300,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Vice feeding material by linear guide.</li>
	<li>Mechanical variable speed device / Blade speed show in screen.</li>
	<li>Variable downfeed control.</li>
	<li>7&quot; big screen is easy to touch and operate.</li>
	<li>Rotary encoder calculates length accurately.</li>
	<li>Hydraulic blade tension device.</li>
	<li>Feeding floating vice.</li>
	<li>Hydraulic motor:&nbsp;1 HP</li>
	<li>Coolant motor:&nbsp;1/6 HP</li>
</ul>
",,N,,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,156,02/11/2018 16:45,NULL,N,N,N,N,N,N,N,N,Y
462,Waytrain,,Bandsaws,Automatic Horizontal Bandsaw,Waytrain WH4036HA,Waytrain WH4036HA,WH4036HA,Waytrain WH4036HA Automatic Horizontal Bandsaw,  ,"Waytrain WH4036HA, Waytrain WH4036HA, Waytrain WH4036HA, Waytrain WH4036HA, Waytrain WH4036HA, WH4036HA, WH4036HA, WH4036HA, WH4036HA, WH4036HA, WH4036HA, WH4036HA, WH4036HA, WH-4036HA, WH-4036HA, WH-4036HA, WH-4036HA, WH-4036-HA, WH-4036-HA, WH-4036-HA, WH 4036HA, WH 4036HA, WH 4036HA, WH 4036 HA, WH 4036 HA, WH 4036 HA"," A High Specification Double Column Automatic Bandsaw with NC Controls, Powered Swarf Conveyor and Variable Blade Speed as Standard."," A High Specification Double Column Automatic Bandsaw with NC Controls, Powered Swarf Conveyor and Variable Blade Speed as Standard.",,,Twin column bundle cutting bandsaw with touch screen control.,360,0,Double Column,NC Controls,,,<ul><li>Automatic series</li><li>Colorful touch screen.</li><li>Rotary encoder measure feeding length.</li><li>Hydraulic blade tension device.</li><li>Motor inverter controls blade speed.</li><li>Automatic chip conveyor.</li><li>Carbide guide auto clamping by hydraulic.</li><li>Hydraulic motor:&nbsp;1 HP (0.75 KW)</li><li>Coolant motor:&nbsp;1/6 HP (0.125 KW)</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,Y,Y,,Y,NULL,N,12,30/07/2019 13:00,06/12/2018 15:03,N,N,N,N,N,N,N,N,Y
463,Waytrain,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Waytrain WH360A,Waytrain WH360A,WH360A,Waytrain WH360A Semi-Automatic Horizontal Bandsaw,  ,"Waytrain WH360A, Waytrain WH360A, Waytrain WH360A, Waytrain WH360A, Waytrain WH360A, Waytrain WH360A, WH360A, WH360A, WH360A, WH360A, WH360A, WH360A, WH360A, WH360A, WH360A, WH360A, WH-360A, WH-360A, WH-360A, WH-360A, WH-360A, WH-360A, WH-360-A, WH-360-A, WH-360-A, WH 360A, WH 360A, WH 360A, WH 360A, WH 360 A, WH 360 A, WH 360 A", Double Column Bandsaw for 90 Degree Cuts. Down-Feed Pressure Regulator and Variable Blade Speed., Double Column Bandsaw for 90 Degree Cuts. Down-Feed Pressure Regulator and Variable Blade Speed.,,,Twin column semi-automatic bandsaw with digital blade speed readout.,360,0,,,,,<ul><li>Semi-Auto series</li><li>Hydraulic blade tension.</li><li>Worklight.</li><li>Digital blade speed readout.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,37,02/01/2020 17:48,06/12/2018 15:06,N,N,N,N,N,N,N,N,Y
464,Waytrain,NULL,Bandsaws,,Waytrain WH510A,Waytrain WH510A,WH510A,,NULL,NULL,NULL,NULL,,NULL,Twin column semi-automatic bandsaw suitable for cutting bundles.,720,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Semi-Auto series</li>
	<li>Hydraulic blade tension device.</li>
	<li>Variable blade speed by motor inverter.</li>
	<li>Digital blade speed readout.</li>
	<li>Rake device and hydraulic vice.</li>
	<li>Worklight.</li>
	<li>Hydraulic motor:&nbsp;1 HP</li>
	<li>Coolant motor:&nbsp;1/6 HP</li>
</ul>
",,N,N,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,82,02/11/2018 17:38,NULL,N,N,N,N,N,N,N,N,Y
465,Waytrain,NULL,Bandsaws,,Waytrain LH360A,Waytrain LH360A,LH360A,,NULL,NULL,NULL,NULL,,NULL,Twin column bundle cutting bandsaw with touch screen control.,360,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Vice feeding material by linear guide.</li>
	<li>Motor inverter controls blade speed.</li>
	<li>Rotary encoder calculates length accurately.</li>
	<li>Hydraulic blade tension device.</li>
	<li>Feeding floating vice.</li>
	<li>Automatic chip conveyor.</li>
	<li>HMI touch screen control system.</li>
	<li>Preset Ten cutting jobs.</li>
	<li>Automaticically show abnormal cause.</li>
	<li>Variable downfeed control.</li>
	<li>Hydraulic motor:&nbsp;1 HP</li>
	<li>Coolant motor:&nbsp;1/6 HP</li>
</ul>
",,N,N,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,48,02/11/2018 17:35,NULL,N,N,N,N,N,N,N,N,Y
466,Waytrain,,Bandsaws,Automatic Horizontal Bandsaw,Waytrain WH5046HA,Waytrain WH5046HA,WH5046HA,Waytrain WH5046HA Automatic Horizontal Bandsaw,  ,"Waytrain WH5046HA, Waytrain WH5046HA, Waytrain WH5046HA, Waytrain WH5046HA, Waytrain WH5046HA, WH5046HA, WH5046HA, WH5046HA, WH5046HA, WH5046HA, WH5046HA, WH5046HA, WH5046HA, WH-5046HA, WH-5046HA, WH-5046HA, WH-5046HA, WH-5046-HA, WH-5046-HA, WH-5046-HA, WH-5046-HA, WH 5046HA, WH 5046HA, WH 5046HA, WH 5046 HA, WH 5046 HA, WH 5046 HA"," A High Specification Double Column Automatic Bandsaw with NC Controls, Powered Swarf Conveyor and Variable Blade Speed as Standard."," A High Specification Double Column Automatic Bandsaw with NC Controls, Powered Swarf Conveyor and Variable Blade Speed as Standard.",,,This Waytrain machine is a highly-efficient twin column bundle cutting bandsaw,500,0,,,,,<ul><li>Color touchscreen.</li><li>Hydraulic blade tension device.</li><li>Multi-language interface.</li><li>Full stroke hydraulic vices.</li><li>Vice pressure regulator. (Optional)</li><li>Rotary encoder for accurate material feeding.</li><li>Motor inverter controlled variable blade speed.</li><li>Nesting fixture for bundle cutting. (Optional)</li><li>Hydraulic carbide blade guide.</li><li>Can save 10 cutting presets.</li><li>Automatic chip conveyor.</li><li>Power driven wire brush.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,Y,Y,,Y,NULL,N,17,30/07/2019 13:31,06/12/2018 15:08,N,N,N,N,N,N,N,N,Y
467,Waytrain,,Bandsaws,Automatic Horizontal Bandsaw,Waytrain WH 6056HA,Waytrain WH6056HA,WH6056HA,Waytrain WH6056HA Automatic Horizontal Bandsaw,   ,"Waytrain WH6056HA, Waytrain WH6056HA, Waytrain WH6056HA, Waytrain WH6056HA, Waytrain WH6056HA, WH6056HA, WH6056HA, WH6056HA, WH6056HA, WH6056HA, WH6056HA, WH6056HA, WH6056HA, WH-6056HA, WH-6056HA, WH-6056HA, WH-6056HA, WH-6056HA, WH-6056-HA, WH-6056-HA, WH-6056-HA, WH-6056-HA, WH 6056HA, WH 6056HA, WH 6056 HA, WH 6056 HA, WH 6056 HA","   A High Specification 560mm Capacity Double Column Automatic Bandsaw with NC Controls, Powered Swarf Conveyor and Variable Blade Speed as Standard.","   A High Specification 560mm Capacity Double Column Automatic Bandsaw with NC Controls, Powered Swarf Conveyor and Variable Blade Speed as Standard.",,,Twin column bundle cutting bandsaw with variable blade speed.,560,0,,,,,<ul><li>Color touchscreen.</li><li>Hydraulic blade tension device.</li><li>Multi-language interface.</li><li>Full stroke hydraulic vices.</li><li>Vice pressure regulator. (Optional)</li><li>Rotary encoder for accurate material feeding.</li><li>Motor inverter controlled variable blade speed.</li><li>Nesting fixture for bundle cutting. (Optional)</li><li>Hydraulic carbide blade guide.</li><li>Can save 10 cutting presets.</li><li>Automatic chip conveyor.</li><li>Power driven wire brush.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,30,30/07/2019 13:31,06/12/2018 15:10,N,N,N,N,N,N,N,N,Y
468,Waytrain,,Bandsaws,Semi-Automatic Horizontal Bandsaw,Waytrain WA800SA,Waytrain WA800SA,WA800SA,Waytrain WA800SA Semi-Automatic Horizontal Bandsaws,      ,"Waytrain WA800SA, Waytrain WA800SA, Waytrain WA800SA, Waytrain WA800SA, Waytrain WA800SA, Waytrain WA800SA, WA800SA, WA800SA, WA800SA, WA800SA, WA800SA, WA800SA, WA800SA, WA800SA, WA-800SA, WA-800SA, WA-800SA, WA-800SA, WA-800SA, WA-800-SA, WA-800-SA, WA-800-SA, WA-800-SA, WA 800SA, WA 800SA, WA 800SA, WA 800 SA, WA 800 SA, WA 800 SA, WA 800 SA",       ,       ,,,This Waytrain machine is a heavy duty twin column semi-automatic bandsaw,800,0,,,,,<ul><li>Hydraulic guide arm moving and locking device.</li><li>Icons style control panel is easy to read.</li><li>Worm gear transmission device and square cutting limit switches.</li></ul>,,,,,Y,,Y,,NULL,,,,,,NULL,NULL,,,Y,,Y,NULL,N,21,02/01/2020 17:48,06/12/2018 15:13,N,N,N,N,N,N,N,N,Y
469,Waytrain,NULL,Bandsaws,,Waytrain WA1100SA,Waytrain WA1100SA,WA1100SA,,NULL,NULL,NULL,NULL,,NULL,This Waytrain machine is a heavy duty twin column semi-automatic bandsaw,1100,NULL,NULL,NULL,NULL,NULL,NULL,,N,N,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,46,02/11/2018 17:41,NULL,N,N,N,N,N,N,N,N,Y
470,Waytrain,NULL,Bandsaws,,Waytrain WA1100SAV,Waytrain WA1100SAV,WA1100SAV,,NULL,NULL,NULL,NULL,,NULL,This Waytrain machine is a heavy duty twin column semi-automatic bandsaw with helical gear reducer,1100,NULL,NULL,NULL,NULL,NULL,"<ul>
	<li>Shuttle vice clamping and feeding material. (SAV)</li>
	<li>Table moving for feeding material.(SAT)</li>
	<li>Use helical gear reducer to enhance the cutting rate up to 90%</li>
	<li>Hydraulic cylinder moving and locking the guide arm.</li>
	<li>Variable blade speeds controls by the motor inverter.</li>
	<li>Projector for marking material cutting guide line.</li>
	<li>Blade broken detecting sensor.</li>
	<li>Scale bar for easy set bow height.</li>
	<li>Powerful chip cleaning brush.</li>
	<li>Hydraulic blade tension system.</li>
</ul>
",,N,N,N,Y,N,Y,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,N,N,Y,NULL,Y,102,02/11/2018 17:41,NULL,N,N,N,N,N,N,N,N,Y
